,eventKey,key,k_time,d_time,quiz_attempts,random_victims_locations,x,rm_id,idx,victims_alive,victim,random_victims_coordinates,map_knowledge_cond,game_start_time,passed_quiz_time,mission_map,trial,z,time_from_start,action,action_data,score,timestep,game_end,exp_time,victims_alive_coordinates,victim_saved_coordinates
466,-MjSkNClvCHwdWY5qV2b,right,2021-09-13T06:04:11.174Z,2021-09-13T06:04:11.035Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",44.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,103.139,move,right,14,14,victims saved,2021-09-13T06:05:19.008Z,,
467,-MjSkNG8Y1wFyS-C2cTC,right,2021-09-13T06:04:11.391Z,2021-09-13T06:04:11.186Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",45.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,103.356,move,right,14,14,victims saved,2021-09-13T06:05:19.008Z,,
468,-MjSkNJL5pQD1-f45pPX,right,2021-09-13T06:04:11.575Z,2021-09-13T06:04:11.401Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",46.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,103.53999999999999,move,right,14,14,victims saved,2021-09-13T06:05:19.008Z,,
469,-MjSkNLMCn2c-89J8OI-,right,2021-09-13T06:04:11.726Z,2021-09-13T06:04:11.585Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,103.691,move,right,14,14,victims saved,2021-09-13T06:05:19.008Z,,
470,-MjSkNPIuoB-60dHL7ND,up,2021-09-13T06:04:11.975Z,2021-09-13T06:04:11.736Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,62.0,103.94,move,up,14,14,victims saved,2021-09-13T06:05:19.008Z,,
471,-MjSkNTG6R2sbFfqM9uN,rs,2021-09-13T06:04:12.209Z,,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,"[2223, 2326, 2564, 2470, 2730, 3834, 3444, None, 3791, 4496]",3098.0,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,62.0,104.174,triage,48 61 regular,15,15,victims saved,2021-09-13T06:05:19.008Z,"[(23, 44), (26, 46), (14, 51), (20, 49), (30, 54), (34, 76), (44, 68), None, (41, 75), (46, 89)]","(48, 61)"
472,-MjSkNYVaI0WZJoUC2gd,down,2021-09-13T06:04:12.559Z,2021-09-13T06:04:11.985Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",47.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,104.524,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
473,-MjSkNaTSfnsNcjkLBSK,left,2021-09-13T06:04:12.758Z,2021-09-13T06:04:12.571Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",46.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,104.723,move,left,15,15,victims saved,2021-09-13T06:05:19.008Z,,
474,-MjSkNd4NyN3w0bxcT44,left,2021-09-13T06:04:12.925Z,2021-09-13T06:04:12.768Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",45.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,104.89,move,left,15,15,victims saved,2021-09-13T06:05:19.008Z,,
475,-MjSkNfy7_5IKavtUoxn,left,2021-09-13T06:04:13.108Z,2021-09-13T06:04:12.937Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",44.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,105.07300000000001,move,left,15,15,victims saved,2021-09-13T06:05:19.008Z,,
476,-MjSkNi_QBsAv54YvkHI,left,2021-09-13T06:04:13.275Z,2021-09-13T06:04:13.119Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",43.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,105.24,move,left,15,15,victims saved,2021-09-13T06:05:19.008Z,,
477,-MjSkNkx2RV7yKSuDNpo,left,2021-09-13T06:04:13.425Z,2021-09-13T06:04:13.287Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",42.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,105.39,move,left,15,15,victims saved,2021-09-13T06:05:19.008Z,,
478,-MjSkNnkF8KEEqYp9zkB,left,2021-09-13T06:04:13.608Z,2021-09-13T06:04:13.437Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",41.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,105.57300000000001,move,left,15,15,victims saved,2021-09-13T06:05:19.008Z,,
479,-MjSkNq3-K67D6_xj6cK,left,2021-09-13T06:04:13.758Z,2021-09-13T06:04:13.620Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",40.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,105.723,move,left,15,15,victims saved,2021-09-13T06:05:19.008Z,,
480,-MjSkNskXxgSKMKRtIhl,left,2021-09-13T06:04:13.925Z,2021-09-13T06:04:13.769Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,63.0,105.89,move,left,15,15,victims saved,2021-09-13T06:05:19.008Z,,
481,-MjSkNw9E0FQV1fYAKuB,down,2021-09-13T06:04:14.143Z,2021-09-13T06:04:13.938Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,64.0,106.108,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
482,-MjSkNyzzW2E6gZp3BgG,down,2021-09-13T06:04:14.308Z,2021-09-13T06:04:14.155Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,65.0,106.273,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
483,-MjSkO0FjvD4MGxpT5l5,down,2021-09-13T06:04:14.459Z,2021-09-13T06:04:14.320Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,66.0,106.424,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
484,-MjSkO2Q9xcDTz0bmF29,down,2021-09-13T06:04:14.609Z,2021-09-13T06:04:14.469Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,67.0,106.574,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
485,-MjSkO5-bsYTetACKsVg,down,2021-09-13T06:04:14.775Z,2021-09-13T06:04:14.622Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,68.0,106.74,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
486,-MjSkO7LluEuWHZdw8c0,down,2021-09-13T06:04:14.926Z,2021-09-13T06:04:14.786Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,69.0,106.891,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
487,-MjSkO9vUF57ZWfbatXF,down,2021-09-13T06:04:15.091Z,2021-09-13T06:04:14.936Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,70.0,107.056,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
488,-MjSkOCZPxjTZOkCLbZE,down,2021-09-13T06:04:15.259Z,2021-09-13T06:04:15.101Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,71.0,107.224,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
489,-MjSkOHk-KriaOmDQVac,down,2021-09-13T06:04:15.592Z,2021-09-13T06:04:15.270Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",39.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,72.0,107.557,move,down,15,15,victims saved,2021-09-13T06:05:19.008Z,,
490,-MjSkOLUpKpiW5CAu947,right,2021-09-13T06:04:15.826Z,2021-09-13T06:04:15.601Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",40.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,72.0,107.791,move,right,15,15,victims saved,2021-09-13T06:05:19.008Z,,
491,-MjSkOOIzkDQkjZNAKLG,right,2021-09-13T06:04:16.008Z,2021-09-13T06:04:15.838Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",41.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,72.0,107.973,move,right,15,15,victims saved,2021-09-13T06:05:19.008Z,,
492,-MjSkOQene4N13plvpQd,right,2021-09-13T06:04:16.159Z,2021-09-13T06:04:16.020Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",42.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,72.0,108.124,move,right,15,15,victims saved,2021-09-13T06:05:19.008Z,,
493,-MjSkOTWe83rz4uHB4on,right,2021-09-13T06:04:16.342Z,2021-09-13T06:04:16.171Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",43.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,72.0,108.307,move,right,15,15,victims saved,2021-09-13T06:05:19.008Z,,
494,-MjSkOW7g74MJU0CaJYj,right,2021-09-13T06:04:16.508Z,2021-09-13T06:04:16.355Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",44.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,72.0,108.473,move,right,15,15,victims saved,2021-09-13T06:05:19.008Z,,
495,-MjSkOYeYfME-e501SjX,right,2021-09-13T06:04:16.675Z,2021-09-13T06:04:16.520Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",45.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,72.0,108.64,move,right,15,15,victims saved,2021-09-13T06:05:19.008Z,,
496,-MjSkOaKO-rAWFb5bWpA,right,2021-09-13T06:04:16.842Z,2021-09-13T06:04:16.684Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",46.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,72.0,108.807,move,right,15,15,victims saved,2021-09-13T06:05:19.008Z,,
497,-MjSkOcsBG9Mw3Z5KvwJ,up,2021-09-13T06:04:17.009Z,2021-09-13T06:04:16.851Z,2,"[257, 728, 892, 570, 1377, 605, 1341, 1544, 2223, 2326, 1555, 2243, 2564, 2496, 2470, 2730, 2401, 3307, 3098, 3455, 3834, 3444, None, 3791, 4496]",46.0,b'ecf7410f92f1ff8523d7997cac859d57f233638b',0.0,,,"[(7, 5), (28, 14), (42, 17), (20, 11), (27, 27), (5, 12), (41, 26), (44, 30), (23, 44), (26, 46), (5, 31), (43, 44), (14, 51), (46, 49), (20, 49), (30, 54), (1, 48), (7, 66), (48, 61), (5, 69), (34, 76), (44, 68), None, (41, 75), (46, 89)]",1,2021-09-13T06:02:28.035Z,2021-09-13T06:02:28.054Z,saturn2d,1,71.0,108.974,move,up,15,15,victims saved,2021-09-13T06:05:19.008Z,,
